https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume BTC
1637524800000,2021-11-21 20:00:00,BTC/USD,59407.0,59773.0,59352.86165056,59710.0,3741796.6124343,62.66616333
1637521200000,2021-11-21 19:00:00,BTC/USD,59550.0,59651.0,59325.0,59398.0,9287495.90700478,156.36041461
1637517600000,2021-11-21 18:00:00,BTC/USD,59551.0,59613.0,59359.0,59550.0,8444137.462608,141.79911776
1637514000000,2021-11-21 17:00:00,BTC/USD,59909.82173427,60050.0,59510.0,59534.0,9611079.3791902,161.4384953
1637510400000,2021-11-21 16:00:00,BTC/USD,59301.48087318,59959.0,59212.0,59924.0,24139327.27006124,402.83237551
1637506800000,2021-11-21 15:00:00,BTC/USD,58993.0,59365.0,58900.0,59316.0,2606494.204911,43.94251475
1637503200000,2021-11-21 14:00:00,BTC/USD,58929.0,59131.0,58819.0,59001.0,4569471.57407808,77.44735808
1637499600000,2021-11-21 13:00:00,BTC/USD,59161.0,59179.0,58922.30201896,58930.0,1858395.3753991,31.53564187
1637496000000,2021-11-21 12:00:00,BTC/USD,58800.0,59381.0,58760.0,59160.68252191,4636649.973343806,78.37384181
1637492400000,2021-11-21 11:00:00,BTC/USD,58911.0,59442.0,58644.0,58800.0,9162391.719096,155.82298842
1637488800000,2021-11-21 10:00:00,BTC/USD,58995.97134053,59059.0,58603.0,58919.0,3681432.40195738,62.48294102
1637485200000,2021-11-21 09:00:00,BTC/USD,58809.0,59036.0,58788.0,58995.0,2432702.42643465,41.23573907
1637481600000,2021-11-21 08:00:00,BTC/USD,59073.0,59169.0,58757.0,58812.0,4487513.848977121,76.30269076
1637478000000,2021-11-21 07:00:00,BTC/USD,59286.0,59286.0,59058.0,59085.0,2184902.7615090003,36.9789754
1637474400000,2021-11-21 06:00:00,BTC/USD,59092.0,59300.0,58951.0,59288.01757961,3073996.4762994726,51.84852862
1637470800000,2021-11-21 05:00:00,BTC/USD,58685.0,59091.6679451,58650.0,59085.42694529,3420757.309529302,57.89511029
1637467200000,2021-11-21 04:00:00,BTC/USD,58764.0,59016.09016993,58675.0,58685.0,4765113.34061455,81.19814843
1637463600000,2021-11-21 03:00:00,BTC/USD,59157.09348181,59273.0,58650.0,58765.0,4892274.1119021,83.25149514
1637460000000,2021-11-21 02:00:00,BTC/USD,59409.0,59419.0,58805.0,59157.09348181,7779596.300729158,131.5074126
1637456400000,2021-11-21 01:00:00,BTC/USD,59420.0,59499.0,59331.0,59408.0,3514816.1221409603,59.16402037
1637452800000,2021-11-21 00:00:00,BTC/USD,59774.0,59821.0,59371.0,59420.0,8030280.423289,135.14440295
1637449200000,2021-11-20 23:00:00,BTC/USD,59745.0,59886.0,59600.0,59766.0,8762160.20713782,146.60777377
1637445600000,2021-11-20 22:00:00,BTC/USD,59657.0,59783.0,59600.0,59760.0,10716979.503672,179.3336597
1637442000000,2021-11-20 21:00:00,BTC/USD,59485.0,59687.0,59411.0,59652.0,5768136.16534224,96.69644212
1637438400000,2021-11-20 20:00:00,BTC/USD,59499.0,59595.0,59391.0,59490.0,6525470.0741472,109.69020128
1637434800000,2021-11-20 19:00:00,BTC/USD,59498.0,59579.0,59311.0,59499.0,5051002.96888704,84.89223296
1637431200000,2021-11-20 18:00:00,BTC/USD,58003.0,59708.0,57928.0,59497.0,32709775.96530962,549.77185346
1637427600000,2021-11-20 17:00:00,BTC/USD,57869.0,58013.27461579,57714.0,58007.0,6265335.51081252,108.00999036
1637424000000,2021-11-20 16:00:00,BTC/USD,57726.75588604,57953.48921155,57450.0,57869.0,12558802.04844174,217.02123846
1637420400000,2021-11-20 15:00:00,BTC/USD,58422.74823351,58476.0,57598.0,57726.75588604,21745529.806935165,376.69758976
1637416800000,2021-11-20 14:00:00,BTC/USD,58536.0,58746.0,58402.0,58425.0042865,4793803.322394903,82.05054293
1637413200000,2021-11-20 13:00:00,BTC/USD,58635.94524108,58748.0,58447.0,58533.0,2718383.99843982,46.44190454
1637409600000,2021-11-20 12:00:00,BTC/USD,58693.0,58885.0,58549.0,58648.0,4582380.16806688,78.13361356
1637406000000,2021-11-20 11:00:00,BTC/USD,58552.0,58740.0,58475.0,58703.0,2469604.74549112,42.06948104
1637402400000,2021-11-20 10:00:00,BTC/USD,58577.0,58800.0,58450.0,58551.0,4696524.30306984,80.21253784
1637398800000,2021-11-20 09:00:00,BTC/USD,58548.0,58720.0,58452.0,58577.0,2486818.42342171,42.45383723
1637395200000,2021-11-20 08:00:00,BTC/USD,58452.0,58705.0,58391.0,58556.22298987,2113760.623285398,36.09796731
1637391600000,2021-11-20 07:00:00,BTC/USD,58700.0,58749.0,58422.0,58466.0,5226008.7170081,89.38543285
1637388000000,2021-11-20 06:00:00,BTC/USD,58480.0,58859.0,58401.0,58707.0,6514264.07720748,110.96230564
1637384400000,2021-11-20 05:00:00,BTC/USD,58573.0,58635.0,58346.0,58483.0,2547558.33493554,43.56066438
1637380800000,2021-11-20 04:00:00,BTC/USD,58598.0,58651.0,58454.0,58582.0,3513680.2636973797,59.97883759
1637377200000,2021-11-20 03:00:00,BTC/USD,58869.0,58893.0,58538.0,58598.0,4992459.22782048,85.19845776
1637373600000,2021-11-20 02:00:00,BTC/USD,58860.0,59010.0,58811.0,58868.92605385,9843187.970862035,167.20515611
1637370000000,2021-11-20 01:00:00,BTC/USD,58291.0,58927.56411336,58255.0,58871.0,4856099.80197192,82.48712952
1637366400000,2021-11-20 00:00:00,BTC/USD,58122.0,58610.0,58011.0,58286.0,12679114.501234539,217.53276089
1637362800000,2021-11-19 23:00:00,BTC/USD,57877.0,58188.0,57810.22984668,58130.0,3260763.4813754996,56.09433135
1637359200000,2021-11-19 22:00:00,BTC/USD,57871.0,58089.0,57771.0,57883.0,10530096.83285651,181.92037097
1637355600000,2021-11-19 21:00:00,BTC/USD,57848.60809691,57991.0,57614.0,57890.0,4726792.9934309,81.65128681
1637352000000,2021-11-19 20:00:00,BTC/USD,58114.0,58167.0,57773.0,57849.0,8337190.96762299,144.11988051
1637348400000,2021-11-19 19:00:00,BTC/USD,57928.0,58135.0,57783.0,58122.0,10499127.02774028,180.63946574
1637344800000,2021-11-19 18:00:00,BTC/USD,58047.0,58119.0,57811.0,57888.0,3012390.5320684803,52.03825546
1637341200000,2021-11-19 17:00:00,BTC/USD,58224.0,58379.0,58015.0,58042.0,8522767.29906012,146.83793286
1637337600000,2021-11-19 16:00:00,BTC/USD,57958.0,58265.0,57855.0,58224.0,10520874.72953232,180.69652943
1637334000000,2021-11-19 15:00:00,BTC/USD,58059.0,58210.0,57742.0,57957.0,11307274.87255437,195.09765640999998
1637330400000,2021-11-19 14:00:00,BTC/USD,57677.0,58135.0,57651.0,58059.0,11562462.052840618,199.15021018
1637326800000,2021-11-19 13:00:00,BTC/USD,56978.0,57766.0,56802.0,57676.0,19257999.53323056,333.89970756
1637323200000,2021-11-19 12:00:00,BTC/USD,57077.0,57418.0,56977.0,56985.0,14029556.1572859,246.19735294
1637319600000,2021-11-19 11:00:00,BTC/USD,56943.0,57230.0,56561.0,57077.0,17714845.7803769,310.3674997
1637316000000,2021-11-19 10:00:00,BTC/USD,57070.0,57116.0,56776.0,56942.0,8378930.63977324,147.14851322
1637312400000,2021-11-19 09:00:00,BTC/USD,57099.4960077,57526.0,57025.0,57084.0,8483993.53784988,148.62296857
1637308800000,2021-11-19 08:00:00,BTC/USD,56077.0,57427.0,56068.0,57100.0,17311491.38501,303.1784831
1637305200000,2021-11-19 07:00:00,BTC/USD,56334.23639864,56482.0,55938.0,56078.0,7110613.82324788,126.79863446
1637301600000,2021-11-19 06:00:00,BTC/USD,56487.0,56559.0,56190.0,56332.0,6542845.6546824,116.1479382
1637298000000,2021-11-19 05:00:00,BTC/USD,56298.0,56641.0,56122.0,56486.0,8108007.15166652,143.54011882
1637294400000,2021-11-19 04:00:00,BTC/USD,55929.0,56340.0,55879.0,56299.0,11525215.24781546,204.71438654
1637290800000,2021-11-19 03:00:00,BTC/USD,56154.0,56246.54393418,55653.0,55928.5945458,16136399.855797485,288.51788583
1637287200000,2021-11-19 02:00:00,BTC/USD,56753.0,57025.0,55905.0,56154.0,53234625.62825904,948.01128376
1637283600000,2021-11-19 01:00:00,BTC/USD,57526.0,57574.0,56698.0,56761.0,10252155.63573607,180.61971487
1637280000000,2021-11-19 00:00:00,BTC/USD,56929.0,57536.0,56732.0,57528.0,15126623.656011362,262.94367362
1637276400000,2021-11-18 23:00:00,BTC/USD,56670.0,57023.0,56555.0,56963.0,19211439.85022921,337.26172867
1637272800000,2021-11-18 22:00:00,BTC/USD,57595.0,57700.0,56570.0,56670.0,40587128.996511295,716.20132339
1637269200000,2021-11-18 21:00:00,BTC/USD,58009.0,58276.0,57459.52493332,57615.34043412,8983393.559865182,155.920168
1637265600000,2021-11-18 20:00:00,BTC/USD,57971.0,58518.0,57635.0,58009.0,8729366.267377349,150.48296415
1637262000000,2021-11-18 19:00:00,BTC/USD,58039.0,58370.33331249,57792.0,57964.0,13681541.93424968,236.03515862
1637258400000,2021-11-18 18:00:00,BTC/USD,57608.0,58125.0,57558.0,58042.0,12875895.09973638,221.83755039
1637254800000,2021-11-18 17:00:00,BTC/USD,57373.0,58097.0,56854.0,57588.0,78032696.63861077,1355.01661177
1637251200000,2021-11-18 16:00:00,BTC/USD,58155.0,58529.0,57372.0,57378.0,110551495.49142648,1926.72270716
1637247600000,2021-11-18 15:00:00,BTC/USD,58940.0,59348.0,57943.0,58152.0,153285111.9525871,2635.93878031
1637244000000,2021-11-18 14:00:00,BTC/USD,59268.0,59359.0,58849.0,58940.0,21574354.995221,366.03927715
1637240400000,2021-11-18 13:00:00,BTC/USD,59171.0,59810.0,58894.0,59275.23727351,38855245.83670297,655.5055302
1637236800000,2021-11-18 12:00:00,BTC/USD,59278.0,59972.69945229,59090.0,59151.0,33330131.784773942,563.47537294
1637233200000,2021-11-18 11:00:00,BTC/USD,59851.0,60043.0,59245.0,59258.0,17415794.79005178,293.89778241
1637229600000,2021-11-18 10:00:00,BTC/USD,59368.0,59887.0,59090.0,59874.0,17021014.98708768,284.28057232
1637226000000,2021-11-18 09:00:00,BTC/USD,59677.0,59744.0,59121.0,59396.0,37405825.12925784,629.77010454
1637222400000,2021-11-18 08:00:00,BTC/USD,59775.11815664,59854.0,59510.0,59679.0,7415923.33458306,124.26353214
1637218800000,2021-11-18 07:00:00,BTC/USD,59860.0,59912.0,59551.0,59783.09550941,6319626.0604444435,105.70924785
1637215200000,2021-11-18 06:00:00,BTC/USD,59790.0,60095.0,59635.0,59860.0,3860965.025634,64.4999169
1637211600000,2021-11-18 05:00:00,BTC/USD,59732.0,59920.0,59611.46352515,59796.0,6332066.314718761,105.89447981
1637208000000,2021-11-18 04:00:00,BTC/USD,59905.0,60099.0,59691.0,59732.0,6460523.31771656,108.15849658
1637204400000,2021-11-18 03:00:00,BTC/USD,60676.46208854,60698.0,59905.0,59905.0,6888757.0038923,114.99469166
1637200800000,2021-11-18 02:00:00,BTC/USD,60600.0,60777.0,60434.0,60674.43630534,4941216.209482508,81.43818897
1637197200000,2021-11-18 01:00:00,BTC/USD,60533.66428793,60945.0,60111.0,60600.0,11068864.903416,182.65453636
1637193600000,2021-11-18 00:00:00,BTC/USD,60354.56777918,60734.0,60135.0,60533.66428793,7727584.9675000915,127.65764403
1637190000000,2021-11-17 23:00:00,BTC/USD,59992.62668383,60514.0,59811.0,60352.81595949,5252700.33692327,87.03322709
1637186400000,2021-11-17 22:00:00,BTC/USD,60118.2983824,60153.0,59690.0,59991.0,7490807.5722957,124.8655227
1637182800000,2021-11-17 21:00:00,BTC/USD,60437.0,60437.0,59792.0,60118.0,7249574.8344666,120.5890887
1637179200000,2021-11-17 20:00:00,BTC/USD,60257.0,60611.0,60071.0,60438.0,5739684.96025176,94.96814852
1637175600000,2021-11-17 19:00:00,BTC/USD,60505.0,60700.0,60150.63957762,60256.0,9126846.36166688,151.46784323
1637172000000,2021-11-17 18:00:00,BTC/USD,60263.67561245,60666.0,60261.0,60505.0,8107280.190486999,133.9935574
1637168400000,2021-11-17 17:00:00,BTC/USD,60418.0,60506.57138489,60025.0,60264.52992318,9624961.317711903,159.71187911
1637164800000,2021-11-17 16:00:00,BTC/USD,59728.0,60480.0,59491.0,60418.0,24056225.365542002,398.163219
1637161200000,2021-11-17 15:00:00,BTC/USD,59724.0,59859.0,59483.0,59708.63083629,29877572.19257371,500.3895044
1637157600000,2021-11-17 14:00:00,BTC/USD,60207.0,60388.0,59724.0,59724.66630076,49222902.48049877,824.16370872
1637154000000,2021-11-17 13:00:00,BTC/USD,60514.2316817,60639.0,60207.0,60207.0,28704980.179069113,476.77147473
1637150400000,2021-11-17 12:00:00,BTC/USD,60797.0,60844.02465181,60509.0,60514.2316817,20278621.925395794,335.10500525
1637146800000,2021-11-17 11:00:00,BTC/USD,60527.0,60851.0,60354.78982104,60796.03931092,16328478.219260074,268.57799298
1637143200000,2021-11-17 10:00:00,BTC/USD,58948.2683182,60621.0,58368.0,60525.0,45691212.681726746,754.91470767
1637139600000,2021-11-17 09:00:00,BTC/USD,59619.0,59619.0,58831.0,58948.0,14863765.499997761,252.15046312
1637136000000,2021-11-17 08:00:00,BTC/USD,59720.0,59999.0,59618.0,59618.0,9039099.94453102,151.61696039
1637132400000,2021-11-17 07:00:00,BTC/USD,59639.21442067,60147.0,59371.0,59719.0,12212632.85152504,204.50163016
1637128800000,2021-11-17 06:00:00,BTC/USD,59622.0,59783.0,59335.0,59637.0,6352140.3353420105,106.51341173
1637125200000,2021-11-17 05:00:00,BTC/USD,59443.0,59837.0,59291.0,59619.0,9410189.5451634,157.8387686
1637121600000,2021-11-17 04:00:00,BTC/USD,59070.0,59503.0,58651.0,59438.23208666,16694609.120865786,280.87324496
1637118000000,2021-11-17 03:00:00,BTC/USD,59381.0,59751.0,58600.0,59062.0,32057105.71149394,542.77040587
1637114400000,2021-11-17 02:00:00,BTC/USD,59345.0,59733.54559853,59123.0,59381.0,8795223.48408011,148.11511231
1637110800000,2021-11-17 01:00:00,BTC/USD,59725.0,60258.0,59271.0,59345.0,12262273.581679549,206.62690339
1637107200000,2021-11-17 00:00:00,BTC/USD,60069.0,60409.0,59472.9612314,59725.0,14373861.71623875,240.66742095
1637103600000,2021-11-16 23:00:00,BTC/USD,60564.0,60657.0,60000.0,60068.0,10885596.21532872,181.22121954
1637100000000,2021-11-16 22:00:00,BTC/USD,60430.4495215,61099.0,60354.0,60563.0,15401704.51817048,254.30881096
1637096400000,2021-11-16 21:00:00,BTC/USD,59717.0,60865.0,59650.0,60430.4495215,30680358.06064245,507.69700215
1637092800000,2021-11-16 20:00:00,BTC/USD,60203.0,60203.0,59139.0,59717.0,32451362.67939475,543.41917175
1637089200000,2021-11-16 19:00:00,BTC/USD,59911.16971207,60605.0,59788.44934498,60229.4690703,13691221.433651518,227.31765106
1637085600000,2021-11-16 18:00:00,BTC/USD,60447.0,60619.0,59911.81130018,59911.81130018,8929195.318025475,149.0389812
1637082000000,2021-11-16 17:00:00,BTC/USD,60625.0,60750.0,60202.0,60452.0,6163363.94841636,101.95467393
1637078400000,2021-11-16 16:00:00,BTC/USD,60677.0,60899.0,60326.0,60629.0,29859532.524207838,492.49587696
1637074800000,2021-11-16 15:00:00,BTC/USD,60906.0,61075.0,60565.0,60691.0,11289113.20120466,186.00967526
1637071200000,2021-11-16 14:00:00,BTC/USD,60590.0,61388.0,60493.0,60917.0,21188811.77188019,347.83084807
1637067600000,2021-11-16 13:00:00,BTC/USD,60026.0,60793.0,60023.0,60590.0,15641477.4982339,258.15278921
1637064000000,2021-11-16 12:00:00,BTC/USD,60569.0,60848.0,60002.0,60024.0,17681457.325828318,294.57312618
1637060400000,2021-11-16 11:00:00,BTC/USD,60161.0,60661.0,60048.22904859,60567.0,25490117.10824046,420.85817538
1637056800000,2021-11-16 10:00:00,BTC/USD,60189.0,60274.0,58625.68734157,60161.0,124494003.12044902,2069.34730341
1637053200000,2021-11-16 09:00:00,BTC/USD,61001.49459312,61274.0,60150.0,60194.0,23927428.145440377,397.50520227
1637049600000,2021-11-16 08:00:00,BTC/USD,60802.0,61049.0,60608.07540589,61001.49459312,17057430.562678184,279.62315803
1637046000000,2021-11-16 07:00:00,BTC/USD,60844.0,61045.0,60434.0,60807.0,19138561.495049912,314.74273513
1637042400000,2021-11-16 06:00:00,BTC/USD,60945.52813907,60989.0,60322.0,60839.0,17268121.237790048,283.83308795
1637038800000,2021-11-16 05:00:00,BTC/USD,61238.0,61452.0,60821.0,60947.0,19672420.50277634,322.77914422
1637035200000,2021-11-16 04:00:00,BTC/USD,60920.0,61556.0,60446.0,61240.0,49517582.1194624,808.58233376
1637031600000,2021-11-16 03:00:00,BTC/USD,61600.0,61781.0,60555.0,60923.0,68994532.68179646,1132.48744615
1637028000000,2021-11-16 02:00:00,BTC/USD,62083.0,62193.0,61498.0,61609.8491422,15944195.194474572,258.79295951
1637024400000,2021-11-16 01:00:00,BTC/USD,62507.0,62595.51435945,61013.0,62083.0,144969172.12129143,2335.08645074
1637020800000,2021-11-16 00:00:00,BTC/USD,63560.0,63561.99202931,62434.0,62507.0,56240009.67943842,899.73938406
1637017200000,2021-11-15 23:00:00,BTC/USD,63928.0,63946.0,63441.0,63561.0,11835664.00497588,186.20953108
1637013600000,2021-11-15 22:00:00,BTC/USD,63835.0,63979.0,63367.0,63928.0,14133050.690365361,221.07762937
1637010000000,2021-11-15 21:00:00,BTC/USD,63859.0,63960.0,63351.0,63844.0,21487469.41828212,336.56207973
1637006400000,2021-11-15 20:00:00,BTC/USD,64214.2938684,64214.2938684,63749.0,63861.0,14758708.30671447,231.10675227
1637002800000,2021-11-15 19:00:00,BTC/USD,63779.0,64262.0,63612.0,64214.2938684,13528116.725915296,210.67142393
1636999200000,2021-11-15 18:00:00,BTC/USD,64000.0,64164.0,63605.0,63778.0,24368107.75679852,382.07701334
1636995600000,2021-11-15 17:00:00,BTC/USD,64217.56433461,64415.0,63986.0,64007.0,12689322.33804635,198.24897805
1636992000000,2021-11-15 16:00:00,BTC/USD,64265.0,64404.0,63889.0,64217.0,23688108.83463114,368.87598042
1636988400000,2021-11-15 15:00:00,BTC/USD,64842.0,64883.0,64211.0,64277.0,25588881.947195683,398.10323984
1636984800000,2021-11-15 14:00:00,BTC/USD,65468.0,65474.0,64752.0,64826.0,20079122.97515774,309.73873099
1636981200000,2021-11-15 13:00:00,BTC/USD,65667.0,65758.89511234,65356.0,65476.0,11702790.81101384,178.73405234
1636977600000,2021-11-15 12:00:00,BTC/USD,65719.0,65926.0,65533.0,65667.0,12231857.41750161,186.27099483
1636974000000,2021-11-15 11:00:00,BTC/USD,65906.0,65921.0,65631.0,65718.0,6383800.385964,97.139298
1636970400000,2021-11-15 10:00:00,BTC/USD,65969.37169028,66028.45609917,65675.0,65905.0,8020453.89943595,121.69719899
1636966800000,2021-11-15 09:00:00,BTC/USD,65712.01497091,66343.87555372,65652.0,65953.34192071,20981949.920090303,318.13323342
1636963200000,2021-11-15 08:00:00,BTC/USD,65557.84359536,65795.0,65259.65531353,65712.0,15306279.12022128,232.92974069
1636959600000,2021-11-15 07:00:00,BTC/USD,65649.0,65726.0,65503.0,65557.0,10185200.95439287,155.36404891
1636956000000,2021-11-15 06:00:00,BTC/USD,65693.03830638,65800.0,65591.0,65649.0,4444286.46026217,67.69770233
1636952400000,2021-11-15 05:00:00,BTC/USD,65755.0,65879.0,65663.0,65684.97550251,4467386.831485498,68.01230871
1636948800000,2021-11-15 04:00:00,BTC/USD,65705.0,65835.0,65690.90188864,65751.0,7149481.689250319,108.73571032
1636945200000,2021-11-15 03:00:00,BTC/USD,65685.0,65858.0,65612.0,65700.0,5088780.476289,77.45480177
1636941600000,2021-11-15 02:00:00,BTC/USD,65891.0,65940.96617472,65643.0,65685.0,5724282.701986801,87.14748728
1636938000000,2021-11-15 01:00:00,BTC/USD,65876.0,65942.17827222,65544.0,65889.0,8966187.965060549,136.08019495
1636934400000,2021-11-15 00:00:00,BTC/USD,65474.0,66163.0,65474.0,65875.0,39084278.7443775,593.30973426
1636930800000,2021-11-14 23:00:00,BTC/USD,64502.0,65474.0,64357.0,65474.0,14235734.79688704,217.42576896
1636927200000,2021-11-14 22:00:00,BTC/USD,64297.28507564,64831.0,64297.0,64499.0,8316068.162061699,128.9332883
1636923600000,2021-11-14 21:00:00,BTC/USD,64210.59858792,64468.0,64038.0,64298.0,5298876.75087004,82.41122198
1636920000000,2021-11-14 20:00:00,BTC/USD,64143.1751365,64368.0,64028.0,64190.0,3695273.7280725003,57.56774775
1636916400000,2021-11-14 19:00:00,BTC/USD,64002.0,64176.0,63869.32213457,64144.0,3401074.7197921597,53.02249189
1636912800000,2021-11-14 18:00:00,BTC/USD,64157.0,64400.0,63856.0,64001.0,8296726.35496376,129.63432376
1636909200000,2021-11-14 17:00:00,BTC/USD,63699.0,64200.0,63610.0,64152.0,8164939.45344264,127.27490107
1636905600000,2021-11-14 16:00:00,BTC/USD,64054.52269853,64195.0,63564.0,63700.0,12224314.161878001,191.90446094
1636902000000,2021-11-14 15:00:00,BTC/USD,64353.0,64353.0,63988.0,64050.0,8522661.986957999,133.06263836
1636898400000,2021-11-14 14:00:00,BTC/USD,64635.0,64639.0,64166.0,64377.0,5067659.83481145,78.71848385
1636894800000,2021-11-14 13:00:00,BTC/USD,64583.85316473,64768.0,64507.38764264,64637.0,2252048.04532677,34.84146921
1636891200000,2021-11-14 12:00:00,BTC/USD,64461.0,64686.0,64233.0,64578.48716318,7592098.826376923,117.5639003
1636887600000,2021-11-14 11:00:00,BTC/USD,64372.0,64466.0,64201.0,64463.0,1308417.5249693098,20.29718637
1636884000000,2021-11-14 10:00:00,BTC/USD,64244.0,64471.0,64199.0,64396.83964568,2288427.48821092,35.53633223
1636880400000,2021-11-14 09:00:00,BTC/USD,64299.0,64374.0,64110.0,64243.0,3036470.74207565,47.26539455
1636876800000,2021-11-14 08:00:00,BTC/USD,64621.0,64766.0,64061.0,64298.0,7818220.6967789605,121.59352852
1636873200000,2021-11-14 07:00:00,BTC/USD,64803.0,64871.0,64547.0,64619.0,3935169.6907177,60.8980283
1636869600000,2021-11-14 06:00:00,BTC/USD,64912.52075972,65177.0,64748.0,64804.10903922,4016994.2292598723,61.98672104
1636866000000,2021-11-14 05:00:00,BTC/USD,64771.0,64977.0,64503.0,64904.0,3717598.4048767197,57.27841743
1636862400000,2021-11-14 04:00:00,BTC/USD,64639.0,65019.0,64639.0,64777.0,3526550.90787925,54.44140525
1636858800000,2021-11-14 03:00:00,BTC/USD,64650.50528088,64835.0,64526.0,64638.0,3492083.7837244803,54.02524496
1636855200000,2021-11-14 02:00:00,BTC/USD,64803.0,64938.0,64651.0,64652.0,2128434.85579256,32.92140778
1636851600000,2021-11-14 01:00:00,BTC/USD,64992.0,65090.0,64645.0,64800.0,2522491.407792,38.92733654
